"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"MGUCUUS",199903,1.048,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199904,1.232,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199905,1.233,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199906,1.204,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199907,1.244,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199908,1.309,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199909,1.334,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199910,1.329,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199911,1.319,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199912,1.353,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",199913,1.221,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200001,1.356,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200002,1.422,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200003,1.594,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200004,1.561,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200005,1.552,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200006,1.666,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200007,1.642,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200008,1.559,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200009,1.635,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200010,1.613,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200011,1.608,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200012,1.544,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200013,1.563,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200101,1.525,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200102,1.538,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200103,1.503,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200104,1.617,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200105,1.812,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200106,1.731,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200107,1.565,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200108,1.509,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200109,1.609,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200110,1.442,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200111,1.324,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200112,1.2,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200113,1.531,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200201,1.209,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200202,1.21,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200203,1.324,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200204,1.493,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200205,1.508,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200206,1.489,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200207,1.496,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200208,1.508,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200209,1.507,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200210,1.535,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200211,1.534,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200212,1.477,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200213,1.441,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200301,1.557,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200302,1.686,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200303,1.791,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200304,1.704,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200305,1.587,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200306,1.558,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200307,1.567,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200308,1.671,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200309,1.771,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200310,1.646,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200311,1.578,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200312,1.538,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200313,1.638,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200401,1.635,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200402,1.715,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200403,1.809,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200404,1.875,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200405,2.05,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200406,2.083,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200407,1.982,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200408,1.941,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200409,1.934,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200410,2.072,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200411,2.053,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200412,1.926,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200413,1.923,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200501,1.866,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200502,1.96,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200503,2.107,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200504,2.325,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200505,2.257,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200506,2.218,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200507,2.357,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200508,2.548,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200509,2.969,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200510,2.83,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200511,2.387,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200512,2.23,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200513,2.338,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200601,2.359,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200602,2.354,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200603,2.444,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200604,2.801,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200605,2.993,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200606,2.963,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200607,3.046,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200608,3.033,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200609,2.637,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200610,2.319,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200611,2.287,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200612,2.38,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200613,2.635,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200701,2.321,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200702,2.333,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200703,2.639,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200704,2.909,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200705,3.176,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200706,3.1,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200707,3.013,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200708,2.833,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200709,2.839,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200710,2.843,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200711,3.118,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200712,3.069,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200713,2.849,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200801,3.096,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200802,3.083,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200803,3.307,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200804,3.491,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200805,3.813,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200806,4.115,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200807,4.142,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200808,3.838,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200809,3.749,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200810,3.225,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200811,2.208,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200812,1.742,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200813,3.317,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200901,1.838,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200902,1.979,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200903,2,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200904,2.107,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200905,2.314,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200906,2.681,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200907,2.594,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200908,2.677,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200909,2.626,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200910,2.613,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200911,2.709,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200912,2.671,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",200913,2.401,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",201001,2.779,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",201002,2.709,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",201003,2.829,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",201004,2.906,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"MGUCUUS",201005,2.915,4,"All Types of Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
